Word	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
okuqukethwe	0	0	0	0	0	0	0	0	0	0
umongo	0	0	0	0	0	0	0	0	0	0
okuzenzekelayo	0	0	0	0	0	0	0	0	0	0
continence	0	0	0	0	0	0	0	0	0	0
izwekazi	0	0	0	0	0	0	0	0	0	0
izwekazi	0	0	0	0	0	0	0	0	0	0
ukungaboni ngaso sonke isikhathi	0	0	0	0	0	0	0	0	0	0
okulandelanayo	0	0	0	1	0	0	0	0	0	0
iyaqhubeka	0	0	0	0	0	0	0	0	0	0
njalo	0	0	0	0	0	0	0	0	0	0
ukuqhubeka	0	0	0	0	0	0	0	0	0	0
ukuqhubeka	0	0	0	1	0	0	0	0	0	0
qhubeka	1	0	0	1	0	0	0	0	0	1
waqhubeka	0	0	0	0	0	0	0	0	0	0
ukuqhubeka	0	0	0	0	0	0	0	0	0	0
ukuqhubeka	0	0	0	0	0	0	0	0	0	0
eqhubekayo	0	0	0	0	0	0	0	0	0	0
ngokuqhubekayo	0	0	0	0	0	0	0	0	0	0
intour	1	0	0	0	0	0	0	0	0	0
ukukhwabanisa	0	1	1	0	1	1	0	0	0	0
isivumelwano	0	0	0	0	0	0	0	0	0	0
inkontileka	0	1	0	0	0	0	0	0	0	0
isivumelwano	0	0	0	0	0	0	0	0	0	0
inkontileka	0	0	0	0	0	0	0	0	0	0
ukukhwabanisa	0	0	0	0	0	0	0	0	0	0
iyaphikisana	0	1	1	0	0	0	0	0	0	0
ukuphikisana	0	1	0	0	0	0	0	0	0	0
ephikisanayo	0	1	0	0	0	0	0	0	0	0
ngokuphambene	0	1	0	0	0	0	0	0	0	0
qhathanisa	0	0	0	0	0	0	0	0	0	0
ihluke	0	1	0	0	0	0	0	0	0	0
uphazamise	0	1	0	0	0	0	0	0	0	0
ukwephula	0	1	0	0	0	0	0	0	0	0
isandla	1	0	0	0	0	0	0	0	0	0
umnikelo	1	0	0	0	0	0	0	0	0	1
zenziwe	0	0	0	0	0	0	0	0	0	0
ukulawula	0	0	0	0	0	0	0	0	0	0
impikiswano	0	1	1	0	0	0	0	0	0	0
impikiswano	0	1	0	0	0	0	0	0	0	0
i-conundrum	0	0	0	0	0	0	0	0	0	0
convalescent	0	0	0	0	0	0	0	0	0	0
ukuhanjiswa	0	0	0	0	0	0	0	0	0	0
bamba	0	0	0	0	0	0	0	0	0	0
kulula	1	0	0	0	0	0	0	0	0	0
okulula	0	0	0	0	0	0	0	0	0	0
elula	1	0	0	0	0	0	0	0	0	0
umkhumbi	1	0	0	0	0	0	0	0	0	1
umhlangano	1	0	0	0	0	0	0	0	0	0
evamile	0	0	0	0	0	0	0	0	0	0
guqula	0	0	0	0	0	0	0	0	0	0
ukuguqulwa	0	0	0	1	0	0	0	0	0	0
i-convergent	0	0	0	0	0	0	0	0	0	0
bexoxa	1	0	0	0	0	0	0	0	0	0
ingxoxo	0	0	0	0	0	0	0	0	0	0
ukuxoxa	1	0	0	0	0	0	0	0	0	0
ukuxoxisana	0	0	0	0	0	0	0	0	0	0
bexoxa	0	0	0	0	0	0	0	0	0	0
ukuguqulwa	0	0	0	0	0	0	0	0	0	0
guqula	1	0	0	0	0	0	0	0	0	0
iguquliwe	0	0	0	0	0	0	0	0	0	0
convertible	0	0	0	0	0	0	0	0	0	0
convex	0	0	0	0	0	0	0	0	0	0
ukuxoshwa	0	0	0	0	0	0	0	0	0	0
ukuveza	0	0	0	0	0	0	0	0	0	0
ukuhanjiswa	0	0	0	0	0	0	0	0	0	0
ukuthutha	0	0	0	0	0	0	0	0	0	1
unecala	0	1	1	0	1	1	0	1	0	0
ukukholelwa	0	1	0	0	0	0	0	0	0	0
kholisa	1	0	0	1	0	0	0	0	0	1
uyaqiniseka	0	0	0	0	0	0	0	0	0	1
okukholisa	0	0	0	0	0	0	0	0	0	1
umhlangano	0	0	0	0	0	0	0	0	0	0
i-convoluted	0	0	0	0	0	0	0	0	0	0
convolution	0	0	0	0	0	0	0	0	0	0
umthumeli	0	0	0	0	0	0	0	0	0	0
i-coo	0	0	0	0	0	0	0	0	0	0
pheka	0	0	0	0	0	0	0	0	0	0
ukupheka	0	0	0	0	0	0	0	0	0	0
ukupheka	0	0	0	0	0	0	0	0	0	0
epholile	1	0	0	0	0	0	0	0	0	0
epholile	0	0	0	0	0	0	0	0	0	0
ukupholisa	0	0	0	0	0	0	0	0	0	0
ukupholisa	1	0	0	0	0	0	0	0	0	0
i-coop	0	1	1	0	1	0	0	0	0	0
sebenzisana	1	0	0	0	0	0	0	0	0	0
ukubambisana	1	0	0	0	0	0	0	0	0	1
ukubambisana	1	0	0	0	0	0	0	0	0	1
ukubambisana	1	0	0	0	0	0	0	0	0	1
ukuxhumanisa	0	0	0	0	0	0	0	0	0	0
iphoyisa	0	0	0	0	0	1	0	0	0	1
ukukopisha	0	0	0	0	0	0	0	0	0	0
ithusi	0	0	0	0	0	0	0	0	0	0
ikhophi	0	1	0	0	0	0	0	0	0	0
i-copycat	0	1	1	0	1	0	0	0	0	0
ukukopisha	0	0	0	0	0	0	0	0	0	0
copyright	0	0	0	0	0	0	0	0	0	0
i-coral	0	0	0	0	0	0	0	0	0	0
cord	0	0	0	0	0	0	0	0	0	0
cordon	0	0	0	0	0	0	0	0	0	0
corduroy	0	0	0	0	0	0	0	0	0	0
okuyisisekelo	1	0	0	0	0	0	0	0	0	0
isikhala	0	0	0	0	0	0	0	0	0	0
isikhwama sezinkuni	0	0	0	0	0	0	0	0	0	0
ukolweni	0	0	0	0	0	0	0	0	0	0
i-cornea	0	0	0	0	0	0	0	0	0	0
ekhoneni	0	0	0	0	0	0	0	0	0	0
cornet	0	0	0	0	0	0	0	0	0	0
cornice	0	0	0	0	0	0	0	0	0	0
cornstarch	0	0	0	0	0	0	0	0	0	0
i-corollary	0	0	0	0	0	0	0	0	0	0
corona	0	0	0	0	0	0	0	0	0	0
i-coronation	1	0	0	0	0	0	1	0	0	1
i-coroner	0	1	0	0	0	0	0	0	0	0
i-corporal	0	1	0	0	0	0	0	0	0	0
inkampani	0	0	0	0	0	0	0	0	0	0
inkampani	1	0	0	0	0	0	0	0	0	1
okwemvelo	1	0	0	0	0	0	0	0	0	0
izidumbu	0	0	0	0	0	0	0	0	0	0
isidumbu	0	1	0	0	1	0	0	1	0	0
i-corpus	0	0	0	0	0	0	0	0	0	0
i-corral	0	0	0	0	0	0	0	0	0	0
ukulungiswa	0	1	0	0	0	0	0	0	0	0
ukulungiswa	1	0	0	0	0	0	0	0	0	0
ukulungisa	0	0	0	0	0	0	0	0	0	1
ukulungiswa	0	0	0	0	0	0	0	0	0	0
okuhambisanayo	0	0	0	0	0	0	0	0	0	0
lihambelana	0	0	0	0	0	0	0	0	0	0
izincwadi	1	0	0	1	0	0	0	0	0	0
umbhali	0	0	0	0	0	0	0	0	0	0
umzila	0	0	0	0	0	0	0	0	0	0
ukusekela	1	0	0	0	0	0	0	0	0	1
ukusebenzisana	0	0	0	0	0	0	0	0	0	1
ukubola	0	1	0	0	0	0	0	0	0	0
okubuhlungu	0	1	0	0	0	1	0	0	0	0
inkohlakalo	0	1	0	0	0	0	0	0	0	0
okonakalisa	0	1	1	0	1	1	0	1	0	0
inkohlakalo	0	1	0	0	1	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	1	0	0
i-corset	0	0	0	0	0	0	0	0	0	0
i-cortex	0	0	0	0	0	0	0	0	0	0
i-cortical	0	0	0	0	0	0	0	0	0	0
i-corvette	0	0	0	0	0	0	0	0	0	0
izimonyo	0	0	0	0	0	0	0	0	0	0
izimonyo	0	0	0	0	0	0	0	0	0	0
cosmic	0	0	0	0	0	0	0	0	0	0
i-cosmology	0	0	0	0	0	0	0	0	0	0
i-cosmopolitan	1	0	0	0	0	0	0	0	0	1
i-cosmos	0	0	0	0	0	0	0	0	0	0
izindleko	0	0	0	0	0	0	0	0	0	0
izindleko	0	0	0	0	0	0	0	0	0	0
indwangu	0	0	0	0	0	0	0	0	0	0
ethokomele	1	0	0	0	0	0	0	0	0	0
ukotini	0	0	0	0	0	0	0	0	0	0
cote	0	0	0	0	0	0	0	0	0	0
cottage	0	0	0	0	0	0	0	0	0	0
ukotini	0	0	0	0	0	0	0	0	0	0
umbhede	0	0	0	0	0	0	0	1	0	0
i-cougar	0	0	0	0	0	0	0	0	0	0
ukukhwehlela	0	1	0	0	1	0	0	0	0	0
umkhandlu	1	0	0	1	0	0	0	0	0	1
iseluleko	1	0	0	0	0	0	0	0	0	1
umeluleki	0	1	1	0	0	1	0	0	0	1
umeluleki	1	0	0	0	0	0	0	0	0	1
count	1	0	0	0	0	0	0	0	0	1
countdown	0	0	0	1	0	0	0	0	0	0
ubuso	0	0	0	0	0	0	0	0	0	0
counter	0	0	0	0	0	0	0	0	0	0
ukuphikisa	0	0	0	0	0	0	0	0	0	0
ukulinganisa	0	0	0	0	0	0	0	0	0	0
ukuphikisa	0	0	0	0	0	0	0	0	0	0
umlingani	0	0	0	0	0	0	0	0	0	0
ukubala	1	0	0	0	0	0	0	0	0	0
iningi	0	0	0	0	0	0	0	0	0	0
izwe	0	0	0	0	0	0	0	0	0	0
i-countryman	0	0	0	0	0	0	0	0	0	1
kubalwa	0	0	0	0	0	0	0	0	0	0
esifundeni	0	0	0	0	0	0	0	0	0	1
ukukhishwa	0	0	1	0	0	0	0	0	1	0
umbhangqwana	0	0	0	0	0	0	0	0	0	0
okuhlanganisiwe	0	0	0	0	0	0	0	0	0	0
isigqebhezana	0	0	0	0	0	0	0	0	0	0
isibindi	1	0	0	0	0	0	0	0	0	0
isibindi	1	0	0	0	0	1	0	0	0	0
umthumeli	0	0	0	0	0	0	0	0	0	1
izifundo	0	0	0	0	0	0	0	0	0	0
ukufundisa	0	1	0	0	0	0	0	0	0	0
inkantolo	0	0	1	1	0	1	0	0	0	0
ubuhle	1	0	0	0	0	0	0	0	0	0
isihawu	1	0	0	0	0	0	0	0	0	0
i-courthouse	0	0	0	0	0	0	0	0	0	0
izinkantolo	0	0	0	0	0	0	0	0	0	0
ukuthandana	1	0	0	1	0	0	1	0	0	1
egcekeni	0	0	0	0	0	0	0	0	0	0
i-cove	1	0	0	1	1	1	1	0	0	0
isivumelwano	1	0	0	0	0	0	0	0	0	1
ikhava	0	0	0	0	0	0	0	0	0	1
embozwe	0	0	0	0	0	0	0	0	0	0
ukumboza	0	0	0	0	0	0	0	0	0	0
i-covert	0	0	0	0	0	0	0	0	0	0
ukuthanda	0	1	0	0	0	0	0	0	0	0
inkomo	0	0	0	0	0	0	0	0	0	0
i-coward	0	1	0	0	1	1	0	1	0	0
ukwesaba	0	1	0	0	0	1	0	0	0	0
ngesaba	0	1	0	0	0	1	0	0	0	0
cowboy	0	0	0	0	0	0	0	0	0	0
i-cowhide	0	0	0	0	0	0	0	0	0	0
inkomo	0	0	0	0	0	0	0	0	0	0
osebenza naye	0	0	0	0	0	0	0	0	0	0
coy	0	0	0	0	0	1	0	0	0	0
i-coyote	0	0	0	0	0	1	0	0	0	0
udoti	0	0	0	0	0	0	0	0	0	0
ukukhwabanisa	0	1	1	0	0	0	0	0	0	0
qhekeka	0	1	0	0	0	0	0	0	0	0
ephukile	0	1	1	0	0	1	0	0	0	0
cracker	0	0	0	0	0	0	0	0	0	0
ukuqhekeka	0	1	0	0	0	0	0	0	0	0
ukuphahlazeka	0	0	0	0	0	0	0	0	0	0
ukulala	1	0	0	1	0	0	1	0	0	1
ubucwebe	1	0	0	0	0	0	0	0	0	0
umdwebi	1	0	0	0	0	0	0	0	0	0
amaqhinga	0	0	0	0	0	0	0	0	0	0
craig	0	0	0	0	0	0	0	0	0	0
ziphazamisekile	0	0	0	0	0	0	0	0	0	0
i-cramp	0	1	0	1	0	0	0	0	0	0
kunzima	0	1	0	0	0	0	0	0	0	0
i-crane	0	0	0	0	0	0	0	0	0	0
i-cranium	0	0	0	0	0	0	0	0	0	0
isikhala	0	1	0	0	0	0	0	0	0	0
i-cranky	0	1	1	0	0	0	0	0	0	0
ukuphoqa	0	1	0	0	1	0	0	0	0	0
kuphahlazeka	0	0	0	1	0	0	0	0	0	0
ukuphahlazeka	0	1	0	0	0	1	0	1	1	0
i-crate	0	0	0	0	0	0	0	0	0	0
i-crater	0	0	0	0	0	0	0	0	0	0
nqwenela	0	0	0	1	0	0	0	0	0	0
ukulangazelela	0	0	0	1	0	0	0	0	0	0
i-crawfish	0	0	0	0	0	0	0	0	0	0
khaya	0	1	0	0	1	0	0	0	0	0
amakhrayoni	0	0	0	0	0	0	0	0	0	0
funa	0	0	0	0	0	0	0	0	0	0
usho kanje	0	1	1	0	0	1	0	0	0	0
i-crazy	0	1	1	0	0	1	0	1	0	0
creaking	0	1	0	0	0	0	0	0	0	0
ukhilimu	1	0	0	1	0	0	1	0	1	0
i-creamer	0	0	0	0	0	0	0	0	0	0
elimnandi	0	0	0	0	0	0	0	0	0	0
i-crease	0	0	0	0	0	0	0	0	0	0
dala	1	0	0	0	0	0	1	0	0	0
indalo	0	0	0	0	0	0	0	0	0	0
ukudala	1	0	0	0	0	0	0	0	0	0
umdali	0	0	0	0	0	0	0	0	0	0
isidalwa	0	1	0	0	1	1	0	0	0	0
ukwamukela	1	0	0	0	0	0	0	0	0	1
ukuqinisekiswa	1	0	0	0	0	0	0	0	0	1
iziqinisekiso	0	0	0	0	0	0	0	0	0	0
ukwethembeka	1	0	0	0	0	0	0	0	0	1
ezithembekile	1	0	0	0	0	0	0	0	0	1
isikweletu	1	0	0	0	0	0	0	0	0	1
NO TRANSLATION	1	0	0	0	0	0	0	0	0	1
ihlonishwe	1	0	0	0	0	0	0	0	0	0
ukuklomelisa	0	0	0	0	0	0	0	0	0	0
umkweletu	0	0	0	0	0	0	0	0	0	0
inkolo	0	0	0	0	0	0	0	0	0	0
umfula	0	0	0	0	0	0	0	0	0	0
zinyuka	0	1	0	0	0	0	0	0	0	0
ezinwabuzelayo	0	0	0	1	0	0	0	0	0	0
ukushiswa	0	0	0	0	0	0	0	1	0	0
i-creole	0	0	0	0	0	0	0	0	0	0
crescendo	1	0	0	1	0	0	1	0	1	1
i-crescent	0	0	0	0	0	0	0	0	0	0
isakhiwo	0	0	0	0	0	0	0	0	0	0
abasebenzi	0	0	0	0	0	0	0	0	0	1
isikhalazo	0	0	0	0	0	0	0	0	0	0
ikhilikithi	0	0	0	0	0	0	0	0	0	0
ubugebengu	0	1	1	0	0	0	0	0	0	0
ubugebengu	0	1	1	0	1	1	0	0	0	0
ubugebengu	0	1	1	0	1	1	0	0	0	0
i-crimp	0	0	0	0	0	0	0	0	0	0
elibomvu	0	0	0	0	0	0	0	0	0	0
i-cringe	0	1	0	0	1	1	0	1	0	0
ukukhubazeka	0	1	0	0	0	1	0	1	0	0
okhubazekile	0	1	0	0	0	0	0	1	0	0
inkinga	0	1	0	0	0	0	0	0	0	0
crisp	0	1	0	0	0	0	0	0	0	1
umgomo	0	0	0	0	0	0	0	0	0	0
umgxeka	0	1	0	0	0	0	0	0	0	0
ukugxeka	0	1	1	0	0	0	0	1	0	0
ukugxeka	0	1	1	0	1	1	0	1	0	0
Ukubuyekeza kwami	1	0	0	0	0	0	0	0	0	0
ukugxeka	0	0	0	0	1	0	0	0	0	0
i-croak	0	0	0	0	0	0	0	0	0	0
i-crock	0	0	0	0	0	0	0	0	0	0
insika	0	0	0	0	0	0	0	0	0	0
ingwenya	0	0	0	0	0	1	0	0	0	0
i-croft	0	0	0	0	0	0	0	0	0	0
i-crook	0	1	0	0	0	0	0	0	0	0
isitshalo	0	0	0	0	0	0	0	0	0	0
i-croquet	0	0	0	0	0	0	0	0	0	0
ukuwela	0	1	1	0	0	1	0	1	0	0
crossbow	0	0	0	0	0	0	0	0	0	0
wawela	0	0	0	0	0	0	0	0	0	0
ukuwela	0	0	0	0	0	0	0	0	0	0
i-crotch	0	0	0	0	0	0	0	0	0	0
crouch	0	0	0	0	0	1	0	0	0	0
iqhume	0	0	0	0	0	0	0	0	0	0
ukuphoqa	0	1	0	0	0	1	0	0	0	0
croupier	0	0	0	0	0	0	0	0	0	0
khala	0	0	0	0	0	0	0	0	0	0
isixuku	0	0	0	0	0	0	0	0	0	0
ligcwele	0	0	0	0	0	0	0	0	0	0
umqhele	0	0	0	0	0	0	0	0	0	0
umqhele	1	0	0	1	0	0	1	0	1	1
kubalulekile	1	0	0	0	0	0	0	0	0	1
behlupha	0	1	0	0	0	0	0	0	0	0
isiphambano	0	0	0	0	0	0	0	0	0	0
ukubethelwa	0	1	1	0	1	1	0	1	0	0
okungcolile	0	1	0	0	1	0	0	0	0	0
unonya	0	1	1	0	1	1	0	1	0	0
ngesihluku	0	1	1	0	0	1	0	0	0	0
isihluku	0	1	1	0	1	1	0	1	0	0
i-cruise	0	0	0	0	0	0	0	0	0	0
i-cruiser	0	0	0	0	0	0	0	0	0	0
i-crumb	0	0	0	0	0	0	0	0	0	0
ukudumazeka	0	1	0	0	0	0	0	1	0	0
i-crunch	0	1	1	0	0	0	0	0	0	0
i-crusade	0	1	1	0	0	1	0	0	0	0
ukuchoboza	0	0	0	0	0	0	0	0	0	0
ochotshoziwe	0	1	1	0	1	1	0	1	0	0
ukuchoboza	0	1	1	0	1	1	0	0	0	0
uqweqwe	0	0	0	0	0	0	0	0	0	0
i-crusty	0	1	0	0	1	0	0	0	0	0
isikhonkwane	0	0	0	0	0	0	0	0	0	0
crux	0	0	0	0	0	0	0	0	0	0
khala	0	1	0	0	0	0	0	1	0	0
ukukhala	0	1	0	0	0	0	0	1	0	0
crypt	0	1	0	0	0	1	0	1	0	0
cryptic	0	0	0	0	0	0	0	0	0	0
i-cryptography	0	0	0	0	0	0	0	0	0	0
i-crystal	1	0	0	0	0	0	0	0	0	0
i-crystalline	0	0	0	0	0	0	0	0	0	0
crystallization	0	0	0	0	0	0	0	0	0	0
cub	0	0	0	0	0	0	0	0	0	0
cube	0	0	0	0	0	0	0	0	0	1
cubicle	0	0	0	0	0	0	0	0	0	0
i-cuckold	0	1	0	0	1	0	0	0	0	0
cuckoo	0	1	0	0	0	0	0	0	0	0
i-cuddle	1	0	0	0	0	0	1	0	0	1
cue	0	0	0	1	0	0	0	0	0	0
inkomishi	0	0	0	0	0	0	0	0	0	0
cuisine	0	0	0	0	0	0	0	0	0	0
Culinary	1	0	0	0	0	0	0	0	0	1
cull	0	1	0	0	0	0	0	0	0	0
ukuqeda	0	0	0	0	0	0	0	0	0	0
ekugcineni	1	0	0	0	0	0	0	0	0	0
ukugwema	0	1	0	0	0	0	0	0	0	0
uyagwetshwa	0	1	0	0	0	0	0	0	0	0
i-culprit	0	1	0	0	0	0	0	0	0	0
inkolo	0	1	0	0	0	1	0	0	0	0
hlakulele	1	0	0	1	0	0	0	0	0	1
kutshalwa	1	0	0	0	0	0	0	0	0	0
ukulima	1	0	0	0	0	0	0	0	0	0
isiko	1	0	0	0	0	0	0	0	0	0
i-culvert	0	0	0	0	0	0	0	0	0	0
cumbersome	0	1	0	0	0	0	0	1	0	0
i-cumulus	0	0	0	0	0	0	0	0	0	0
ubuqili	1	1	0	0	0	0	0	0	0	0
indebe	0	0	0	0	0	0	0	0	0	0
ikhabethe	0	0	0	0	0	0	0	0	0	0
ukupheka	0	1	0	0	1	1	0	1	0	0
i-cur	0	1	1	0	1	1	0	0	0	0
kuphulukiswa	1	0	0	0	0	0	0	0	0	1
i-curate	0	0	0	0	0	0	0	0	0	0
ukwelashwa	0	0	0	0	0	0	0	0	0	0
ikhalenda	0	0	0	0	0	0	0	0	0	0
ikhefu	0	0	0	0	0	0	0	0	0	0
i-curd	0	0	0	0	0	0	0	0	0	0
isikhathi sokufika ekhaya	0	0	0	0	0	0	0	0	0	0
ilukuluku	1	0	0	1	0	0	0	0	1	0
i-curl	1	0	0	0	0	0	0	0	0	0
ukukhanda	0	0	0	0	0	0	0	0	0	0
imali	0	0	0	0	0	0	0	0	0	0
okwamanje	0	0	0	0	0	0	0	0	0	0
ikharikhulamu	0	0	0	0	0	0	0	0	0	0
i-curry	0	0	0	0	0	0	0	0	0	0
isiqalekiso	0	1	1	0	1	1	0	1	0	0
uqalekisiwe	0	1	1	0	0	1	0	1	0	0
ukuqalekisa	0	1	1	0	1	0	0	0	0	0
i-cursory	0	1	0	0	0	0	0	0	0	0
ukuphoqa	0	0	0	0	0	0	0	0	0	0
cindezela	0	0	0	0	0	0	0	0	0	0
ukwehlisa	0	0	0	0	0	0	0	0	0	0
ikhethini	0	0	0	0	0	0	0	0	0	0
ukuvinjelwa	0	0	0	0	0	0	0	0	0	0
ijika	0	0	0	0	0	0	0	0	0	0
lwalugobile	0	0	0	0	0	0	0	0	0	0
i-curvilinear	0	0	0	0	0	0	0	0	0	0
i-cushion	1	0	0	0	0	0	0	0	0	0
cusp	0	0	0	0	0	0	0	0	0	0
cussed	0	0	1	0	0	0	0	0	0	0
umlondolozi	0	0	0	0	0	0	0	0	0	1
ukugcinwa	0	0	0	0	0	0	0	0	0	1
isiko	0	0	0	0	0	0	0	0	0	0
isiko	0	0	0	0	0	0	0	0	0	0
ikhasimende	1	0	0	0	0	0	0	0	0	0
ukusika	0	0	0	0	0	0	0	0	0	0
i-cutaneous	0	0	0	0	0	0	0	0	0	0
cute	1	0	0	0	0	0	0	0	0	0
i-cuticle	0	0	0	0	0	0	0	0	0	0
ukusika	0	0	0	0	0	0	0	0	0	0
umsiki	0	1	0	0	0	1	0	0	0	0
ababazi	1	0	0	0	0	0	0	0	0	0
i-cutthroat	0	1	1	0	0	1	0	0	0	0
ukusika	0	1	1	0	1	1	0	1	0	0
ukusika	0	0	0	0	0	0	0	0	0	0
cwt	0	0	0	0	0	0	0	0	0	0
i-cyanide	0	1	0	0	0	1	0	0	0	0
umjikelezo	0	0	0	0	0	0	0	0	0	0
umjikelezo	0	0	0	0	0	0	0	0	0	0
ibhayisikili	0	0	0	0	0	0	0	0	0	0
isiphepho	0	1	0	0	0	1	0	0	1	0
isilinda	0	0	0	0	0	0	0	0	0	0
cylindrical	0	0	0	0	0	0	0	0	0	0
i-cymbal	0	0	0	0	0	0	0	0	0	0
umsizi	0	0	0	0	0	0	0	0	0	0
i-cyst	0	1	0	0	0	1	0	1	0	0
i-cystic	0	0	0	0	1	0	0	0	0	0
i-cytomegalovirus	0	1	0	0	0	0	0	1	0	0
i-cytoplasm	0	0	0	0	0	0	0	0	0	0
czar	0	0	0	0	0	0	0	0	0	0
dab	0	0	0	0	0	0	0	0	0	0
dabble	0	0	0	0	0	0	0	0	0	0
ukuzwakalisa	0	1	1	0	1	0	0	0	0	0
ubaba	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
i-daemon	0	1	1	0	1	1	0	1	1	0
i-daft	0	1	0	0	1	0	0	0	0	0
umlenze	0	1	0	0	0	1	0	0	0	0
nsuku zonke	0	0	0	1	0	0	0	0	0	0
i-dainty	0	0	0	0	0	0	0	0	0	0
ubisi	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
i-dale	0	0	0	0	0	0	0	0	0	0
idamu	0	0	0	0	0	0	0	0	0	0
umonakalo	0	1	1	0	1	0	0	1	0	0
umonakalo	0	1	0	0	0	0	0	1	0	0
dame	1	0	1	0	1	0	0	0	0	1
Hewu	0	1	1	0	1	0	0	0	0	0
ukulahlwa	0	1	1	0	0	1	0	1	0	0
lilahliwe	0	1	0	0	0	0	0	0	0	0
kumanzi	0	0	0	0	0	0	0	0	0	0
yancipha	0	0	0	0	0	0	0	0	0	0
i-damper	0	1	0	0	0	0	0	0	0	0
intombazane	0	0	0	0	0	0	0	0	0	0
ukudansa	1	0	0	0	0	0	1	0	0	1
udansa	0	0	0	0	0	0	0	0	0	0
i-dandruff	0	1	0	0	0	0	0	0	0	0
dandy	0	1	0	0	1	0	0	0	0	0
Ingozi	0	1	0	0	0	1	0	1	0	0
kuyingozi	0	1	0	0	0	1	0	0	0	0
dangle	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	1	0	0	0	0	0
dapper	0	0	0	0	0	0	0	0	0	0
qaphele	0	0	0	1	0	0	0	0	0	1
daring	1	0	0	0	0	0	0	0	0	0
mnyama	0	0	0	0	0	0	0	1	0	0
mnyama	0	1	0	0	0	1	0	1	0	0
mnyama	0	1	0	0	0	1	0	1	0	0
emnyama	0	0	0	0	0	0	0	0	0	0
ubumnyama	0	1	1	0	0	1	0	1	0	0
othandekayo	1	0	0	0	0	0	1	0	0	1
darn	0	0	0	0	0	0	0	0	0	0
dart	0	0	0	0	0	1	0	0	0	0
dash	0	0	0	0	0	0	0	0	0	0
ideshibhodi	0	0	0	0	0	0	0	0	0	0
wadlula	0	1	1	0	0	1	0	1	0	0
dashing	1	0	0	0	0	0	0	0	0	0
i-dastardly	0	1	1	0	1	1	0	0	0	0
idatha	0	0	0	0	0	0	0	0	0	0
database	0	0	0	0	0	0	0	0	0	0
usuku	0	0	0	0	0	0	0	0	0	0
indodakazi	1	0	0	0	0	0	1	0	0	0
kusasa	1	0	0	1	0	0	1	0	1	1
usuku	0	0	0	0	0	0	0	0	0	0
i-daybreak	0	0	0	0	0	0	0	0	0	0
ukuhamba phambili	0	0	0	0	0	0	0	0	0	0
shaze	0	0	0	0	0	0	0	0	0	0
lidumile	0	1	0	0	0	0	0	0	0	0
ephazimulayo	0	0	0	0	0	0	0	0	0	0
umdikoni	0	0	0	0	0	0	0	0	0	1
vala	0	1	0	0	0	0	0	0	0	0
i-deadlock	0	1	0	0	0	0	0	0	0	0
ngokubulala	0	1	1	0	1	1	0	1	0	0
izithulu	0	1	0	0	0	0	0	0	0	0
izithulu	0	0	0	0	0	0	0	0	0	0
isithulu	0	0	0	0	0	0	0	0	0	0
ukuphatha	1	0	0	1	0	0	1	0	1	1
umthengisi	0	0	0	0	0	0	0	0	0	0
ukusebenzisana	0	0	0	0	0	0	0	0	0	0
ukusebenzelana	0	0	0	0	0	0	0	0	0	1
ngithanda	0	0	0	0	0	0	0	0	0	0
othandekayo	1	0	0	0	0	0	0	0	0	0
isithandwa	0	0	0	0	0	0	0	0	0	0
ukufa	0	1	1	1	1	1	0	1	1	0
hlehlisa	0	1	0	0	0	1	0	1	0	0
ukuhluleka	0	0	0	0	0	0	0	0	0	0
impikiswano	1	0	0	0	0	0	0	0	0	0
ukuzitika ngokweqile	0	1	0	0	1	1	0	0	0	0
ukuboleka	0	0	0	1	0	0	0	0	0	0
debit	0	0	0	0	0	0	0	0	0	0
ama-debris	0	1	0	0	1	0	0	0	0	0
isikweletu	0	1	0	0	0	0	0	1	0	0
umboleki	0	1	0	0	0	0	0	0	0	0
debut	0	0	0	0	0	0	0	0	0	0
iminyaka eyishumi	0	0	0	0	0	0	0	0	0	0
decanter	0	0	0	0	0	0	0	0	0	0
ukubola	0	1	0	0	0	1	0	1	0	0
zibolile	0	1	0	0	1	0	0	1	0	0
ushonile	0	1	0	0	0	0	0	1	0	0
ukukhohlisa	0	1	1	0	1	1	0	1	1	0
okhohlisayo	0	1	0	0	1	0	0	1	0	0
khohlisa	0	1	1	0	1	0	0	1	0	0
bakhohlisiwe	0	1	1	0	0	0	0	0	0	0
ukukhohlisa	0	1	0	0	0	0	0	0	0	1
ukuhlonipha	1	0	0	0	0	0	0	0	0	0
ehloniphekile	1	0	0	0	0	0	0	0	0	0
ukukhohlisa	0	1	0	0	0	0	0	0	0	0
ekhohlisayo	0	1	0	0	0	0	0	0	0	0
ngesinqumo	0	0	0	0	0	0	0	0	0	0
ukuhlukunyezwa	0	0	0	0	0	0	0	0	0	0
idesimali	0	0	0	0	0	0	0	0	0	0
ukucacisa	0	0	0	0	0	0	0	0	0	0
isinqumo	0	0	0	0	0	0	0	0	0	0
